NODE hofmnop receives from fiber(node,type): 239(crp,positive) 
NODE ivbl-ilvbn-uhpabc receives from fiber(node,type): 239(crp,positive) 
NODE laci receives from fiber(node,type): 239(crp,positive) 
NODE mcas receives from fiber(node,type): 239(crp,positive) 
NODE mhpr receives from fiber(node,type): 239(crp,positive) 
NODE nadc receives from fiber(node,type): 239(crp,positive) 
NODE ompa receives from fiber(node,type): 239(crp,positive) 
NODE ppdd-hofbc receives from fiber(node,type): 239(crp,positive) 
NODE preta receives from fiber(node,type): 239(crp,positive) 
NODE raia receives from fiber(node,type): 239(crp,positive) 
NODE rmf receives from fiber(node,type): 239(crp,positive) 
NODE rpsf-prib-rpsr-rpli receives from fiber(node,type): 239(crp,positive) 
NODE sfsa-dksa-gluq receives from fiber(node,type): 239(crp,positive) 
NODE sxy receives from fiber(node,type): 239(crp,positive) 
NODE ubig receives from fiber(node,type): 239(crp,positive) 
NODE ychh receives from fiber(node,type): 239(crp,positive) 
NODE yeip receives from fiber(node,type): 239(crp,positive) 
NODE yeiw receives from fiber(node,type): 239(crp,positive) 
NODE yfip-patz receives from fiber(node,type): 239(crp,positive) 
NODE yibn-grxc-secb-gpsa receives from fiber(node,type): 239(crp,positive) 
NODE ykgr receives from fiber(node,type): 239(crp,positive) 

INSIDE FIBER 113 WITH SIZE 4:
NODE acrz receives from fiber(node,type): 252(soxs,positive) 158(rob,positive) 449(mara,positive) 
NODE inaa receives from fiber(node,type): 252(soxs,positive) 158(rob,positive) 449(mara,positive) 
NODE nfo receives from fiber(node,type): 252(soxs,positive) 158(rob,positive) 449(mara,positive) 
NODE nfsb receives from fiber(node,type): 252(soxs,positive) 158(rob,positive) 449(mara,positive) 

INSIDE FIBER 114 WITH SIZE 3:
NODE fpr receives from fiber(node,type): 252(soxs,positive) 449(mara,positive) 
NODE pqiabc receives from fiber(node,type): 252(soxs,positive) 449(mara,positive) 
NODE rira-waaqgpsbojyzu receives from fiber(node,type): 252(soxs,positive) 449(mara,positive) 

INSIDE FIBER 115 WITH SIZE 4:
NODE ydbk-ompn receives from fiber(node,type): 252(soxs,positive) 
NODE riba receives from fiber(node,type): 252(soxs,positive) 
NODE pgi receives from fiber(node,type): 252(soxs,positive) 
NODE fldb receives from fiber(node,type): 252(soxs,positive) 

INSIDE FIBER 123 WITH SIZE 2:
NODE lgor receives from fiber(node,type): 123(uxur,negative) 160(exur,negative) 239(crp,positive) 
NODE uxur receives from fiber(node,type): 123(uxur,negative) 160(exur,negative) 239(crp,positive) 

INSIDE FIBER 128 WITH SIZE 4:
NODE ompx receives from fiber(node,type): 374(fnr,negative) 
NODE rpsp-rimm-trmd-rpls receives from fiber(node,type): 374(fnr,negative) 
NODE ycho receives from fiber(node,type): 374(fnr,negative) 
NODE ysga receives from fiber(node,type): 374(fnr,negative) 

INSIDE FIBER 147 WITH SIZE 2:
NODE hupa receives from fiber(node,type): 372(fis,positive) 239(crp,positive) 
NODE trg receives from fiber(node,type): 372(fis,positive) 239(crp,positive) 

INSIDE FIBER 149 WITH SIZE 2:
NODE hupb receives from fiber(node,type): 372(fis,negative) 239(crp,positive) 
NODE aldb receives from fiber(node,type): 372(fis,negative) 239(crp,positive) 

INSIDE FIBER 150 WITH SIZE 2:
NODE rrse-gltv-rrle-rrfe receives from fiber(node,type): 227(lrp,negative) 372(fis,positive) 
NODE rrsa-ilet-alat-rrla-rrfa receives from fiber(node,type): 227(lrp,negative) 372(fis,positive) 

INSIDE FIBER 162 WITH SIZE 2:
NODE lysp receives from fiber(node,type): 227(lrp,positive) 109(argp,positive) 
NODE argo receives from fiber(node,type): 227(lrp,positive) 109(argp,positive) 

INSIDE FIBER 167 WITH SIZE 3:
NODE alae receives from fiber(node,type): 227(lrp,positive) 
NODE kbl-tdh receives from fiber(node,type): 227(lrp,positive) 
NODE yoji receives from fiber(node,type): 227(lrp,positive) 

INSIDE FIBER 168 WITH SIZE 2:
NODE aspa-dcua receives from fiber(node,type): 354(narl,negative) 374(fnr,positive) 239(crp,positive) 
NODE dcur receives from fiber(node,type): 354(narl,negative) 374(fnr,positive) 239(crp,positive) 

INSIDE FIBER 172 WITH SIZE 5:
NODE rrsb-gltt-rrlb-rrfb receives from fiber(node,type): 227(lrp,negative) 145(hns,negative) 372(fis,positive) 
NODE rrsc-gltu-rrlc-rrfc receives from fiber(node,type): 227(lrp,negative) 145(hns,negative) 372(fis,positive) 
NODE rrsd-ileu-alau-rrld-rrfd-thrv-rrff receives from fiber(node,type): 227(lrp,negative) 145(hns,negative) 372(fis,positive) 
NODE rrsg-gltw-rrlg-rrfg receives from fiber(node,type): 227(lrp,negative) 145(hns,negative) 372(fis,positive) 
NODE rrsh-ilev-alav-rrlh-rrfh receives from fiber(node,type): 227(lrp,negative) 145(hns,negative) 372(fis,positive) 

INSIDE FIBER 175 WITH SIZE 2:
NODE rhas receives from fiber(node,type): 175(rhas,positive) 175(rhar,positive) 239(crp,positive) 
NODE rhar receives from fiber(node,type): 175(rhas,positive) 175(rhar,positive) 239(crp,positive) 

INSIDE FIBER 187 WITH SIZE 2:
NODE pyrc receives from fiber(node,type): 187(purr,negative) 146(fur,negative) 
