747	109	positive
679	679	positive
679	813	positive
813	847	positive
813	679	positive
813	813	positive
813	608	positive
307	401	positive
307	533	positive
307	609	positive
307	719	positive
307	857	positive
307	318	positive
307	67	positive
307	742	positive
307	25	positive
307	748	positive
307	876	positive
307	46	positive
307	268	positive
307	307	negative
307	765	positive
307	82	positive
307	674	positive
307	754	positive
643	843	positive
643	699	negative
643	116	positive
643	441	negative
455	1	positive
61	781	positive
61	62	negative
61	342	negative
61	654	negative
61	833	negative
61	785	negative
61	652	negative
61	61	negative
246	342	positive
246	671	positive
282	187	positive
282	282	negative
282	760	positive
126	842	positive
126	125	negative
126	30	positive
126	78	positive
126	158	positive
126	428	positive
149	857	positive
149	149	negative
149	844	positive
844	401	positive
844	533	positive
844	609	positive
844	719	positive
844	65	positive
844	162	positive
844	857	positive
844	440	positive
844	293	positive
844	318	positive
844	742	positive
844	25	positive
844	748	positive
844	46	positive
844	268	positive
844	232	positive
844	6	positive
844	261	positive
844	395	positive
844	546	positive
844	307	negative
844	765	positive
844	844	negative
844	82	positive
844	674	positive
844	373	positive
844	357	positive
844	754	positive
522	745	negative
522	158	negative
522	535	negative
522	522	negative
585	406	negative
585	150	negative
585	585	positive
585	585	negative
593	593	positive
183	593	positive
796	654	negative
796	255	positive
796	279	positive
796	703	positive
796	796	negative
144	659	negative
145	601	negative
145	161	negative
145	188	negative
145	155	negative
145	145	negative
368	824	positive
368	368	positive
68	850	negative
68	873	negative
68	161	negative
68	63	negative
68	323	positive
68	188	positive
68	383	negative
68	649	dual
68	649	negative
68	68	negative
621	221	positive
28	790	negative
28	28	negative
722	823	negative
722	726	negative
413	709	positive
413	97	positive
413	91	positive
413	221	positive
413	109	positive
839	565	negative
839	877	negative
839	438	negative
839	790	negative
839	653	negative
839	839	negative
398	711	positive
165	763	negative
165	275	positive
165	165	positive
132	789	positive
132	427	positive
132	342	positive
132	452	positive
132	174	positive
132	132	negative
132	714	positive
512	512	positive
524	75	positive
549	549	negative
549	312	negative
96	459	negative
96	148	negative
96	421	negative
96	619	negative
96	433	negative
69	560	positive
227	818	positive
739	542	negative
739	739	negative
514	737	positive
332	417	positive
332	332	positive
414	57	negative
414	357	negative
414	53	negative
414	798	negative
